date,state,positive,negative,totalTestResultsSource,totalTestResults,hospitalizedCurrently,inIcuCurrently,onVentilatorCurrently,recovered,death,hospitalized,totalTestsViral,deathConfirmed,deathProbable,totalTestsAntibody,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease
1970-01-01 00:00:00.020210127,MO,452937,1756529,totalTestsViral,4086146,1900,444,287,0,6709,0,4086146,0,0,133627,1444,3997,2209466,14885,2209466,23,0
1970-01-01 00:00:00.020210127,MP,132,17429,posNeg,17561,0,0,0,29,2,4,26131,2,0,0,0,0,17561,0,17561,0,0
1970-01-01 00:00:00.020210127,MS,268672,1294488,posNeg,1563160,1063,249,162,222812,5917,8647,1463634,4331,1586,72089,2074,0,1563160,2074,1563160,65,0
1970-01-01 00:00:00.020210127,MT,92531,0,totalTestsViral,927981,118,22,15,87018,1201,4177,927981,0,0,0,371,0,92531,5025,92531,16,36
1970-01-01 00:00:00.020210127,NC,733010,0,totalTestsViral,8110885,3305,676,0,0,8915,0,8110885,8120,795,0,5587,0,733010,35058,733010,139,0
1970-01-01 00:00:00.020210127,ND,97160,294841,totalTestEncountersViral,1333029,49,10,0,94728,1441,3757,1415606,0,0,13395,154,556,392001,4629,392001,1,5
1970-01-01 00:00:00.020210127,NE,188122,726309,totalTestsViral,2052707,360,0,0,133206,1905,5729,2052707,0,0,0,329,2151,914431,11920,914431,11,27
1970-01-01 00:00:00.020210127,NH,63563,543770,totalTestsViral,1224489,223,0,0,57343,1006,1014,1224489,0,0,37719,391,1722,607333,9270,607333,12,2
1970-01-01 00:00:00.020210127,NJ,676537,8618471,posNeg,9295008,3190,578,406,0,21220,59879,9224963,19091,2129,0,4810,38377,9295008,43187,9295008,115,218
1970-01-01 00:00:00.020210127,NM,171047,0,totalTestsViral,2271257,586,0,0,98042,3198,11824,2271257,0,0,0,751,0,171047,8866,171047,27,124
1970-01-01 00:00:00.020210127,NV,273873,1042163,totalTestEncountersViral,2445386,1400,344,235,0,4134,0,0,0,0,0,1020,2195,1316036,8401,1316036,46,0
1970-01-01 00:00:00.020210127,NY,1361082,0,totalTestEncountersViral,31128149,8771,1558,1027,0,34579,89995,0,0,0,0,11028,0,1361082,202661,1361082,172,0
1970-01-01 00:00:00.020210127,OH,878284,0,totalTestsViral,8872864,2944,735,482,757003,10931,45530,8872864,9737,1194,0,5366,0,878284,22128,878284,75,254
1970-01-01 00:00:00.020210127,OK,379110,2736087,posNeg,3115197,1322,368,0,345867,3388,21314,3096017,0,0,113470,2686,19379,3119760,22065,3115197,65,221
1970-01-01 00:00:00.020210127,OR,139355,0,totalTestsViral,3105100,338,78,34,0,1904,7592,3105100,0,0,0,768,0,139355,23706,139355,22,47
1970-01-01 00:00:00.020210127,PA,818369,3590184,totalTestEncountersViral,8997550,3768,759,447,654695,21105,0,0,0,0,0,5874,10333,4408553,42801,4408553,222,0
1970-01-01 00:00:00.020210127,PR,92244,305972,posNeg,398216,301,50,35,78813,1794,0,415664,1509,285,0,175,0,398216,175,398216,11,0
1970-01-01 00:00:00.020210127,RI,113009,617620,totalTestEncountersViral,2451147,334,50,35,0,2135,8098,0,0,0,0,613,2953,730629,19224,730629,9,35
1970-01-01 00:00:00.020210127,SC,427231,3644866,posNeg,4072097,2140,437,281,190336,6673,17580,4029422,6030,643,118893,3564,19907,4072097,23471,4072097,95,190
1970-01-01 00:00:00.020210127,SD,107608,291602,totalTestsViral,644138,161,36,25,102631,1739,6242,644138,0,0,0,228,792,399210,1585,399210,34,26
1970-01-01 00:00:00.020210127,TN,715806,0,totalTestsViral,6233246,2167,580,347,668021,9316,16823,6233246,7667,1649,0,3400,0,715806,26094,715806,154,116
1970-01-01 00:00:00.020210127,TX,2292732,0,totalTestsViral,16837794,12795,3439,0,1867289,35168,0,16837794,0,0,905351,19613,0,2292732,99636,2292732,467,0
1970-01-01 00:00:00.020210127,UT,340684,1416799,totalTestsViral,2557878,537,161,0,293030,1620,13217,2557878,0,0,0,2009,4603,1757483,12865,1757483,7,80
1970-01-01 00:00:00.020210127,VA,488553,0,totalTestEncountersViral,5112697,2868,537,332,0,6228,20986,0,5489,739,205175,5227,0,488867,33386,488553,54,126
1970-01-01 00:00:00.020210127,VI,2373,38308,posNeg,40681,0,0,0,2260,24,0,0,0,0,0,23,193,40781,216,40681,0,0
1970-01-01 00:00:00.020210127,VT,11379,287077,totalTestsViral,862821,47,8,0,7696,172,0,862821,0,0,0,94,878,298456,3987,298456,1,0
1970-01-01 00:00:00.020210127,WA,303482,0,totalTestEncountersViral,4446844,869,184,100,0,4167,17354,0,0,0,0,1341,0,303482,22614,303482,19,95
1970-01-01 00:00:00.020210127,WI,585600,2486960,totalTestEncountersViral,6050119,734,160,0,510012,6302,23976,0,5787,515,0,1559,5225,3072613,29580,3072560,38,93
1970-01-01 00:00:00.020210127,WV,117775,0,totalTestsViral,1865762,550,137,63,92251,1953,0,1865762,1667,286,30003,797,0,117775,10098,117775,25,0
1970-01-01 00:00:00.020210127,WY,51368,171688,totalTestsViral,616677,70,0,0,49338,596,1270,616677,0,0,0,216,2170,223056,7104,223056,0,5
1970-01-01 00:00:00.020210126,AK,51778,0,totalTestsViral,1460189,57,0,5,0,260,1194,1460189,0,0,0,85,0,51778,3136,51778,1,9
1970-01-01 00:00:00.020210126,AL,445909,1745052,totalTestsPeopleViral,2097970,2222,0,0,233211,6896,41315,0,5638,1258,0,2900,5029,2190961,6959,2190961,234,246
1970-01-01 00:00:00.020210126,AR,287187,2138953,totalTestsViral,2368680,1095,347,176,264308,4690,13401,2368680,3810,880,0,2485,10829,2426140,12146,2426140,40,89
1970-01-01 00:00:00.020210126,AS,0,2140,totalTestsViral,2140,0,0,0,0,0,0,2140,0,0,0,0,0,2140,0,2140,0,0
1970-01-01 00:00:00.020210126,AZ,732643,2691291,totalTestsViral,6462314,4221,1028,687,0,12448,50657,6462314,11117,1331,0,4748,8414,3423934,32515,3423934,209,174
1970-01-01 00:00:00.020210126,CA,3153186,0,totalTestsViral,41010770,18039,4384,0,0,37527,0,41010770,0,0,0,17028,0,3153186,321862,3153186,409,0
1970-01-01 00:00:00.020210126,CO,388620,1991411,totalTestEncountersViral,5279863,740,0,0,0,5517,21562,0,4809,708,336555,1158,9007,2380031,16390,2380031,5,299
1970-01-01 00:00:00.020210126,CT,244899,0,totalTestsViral,5419361,1068,0,0,0,6934,12257,5419361,5638,1296,0,1267,0,244899,53659,244899,23,0
1970-01-01 00:00:00.020210126,DC,35700,0,totalTestEncountersViral,1059682,240,63,33,25008,888,0,0,0,0,0,195,0,35700,4945,35700,9,0
